Audio Block Index,Header Name,Header Index,Header Position
12842,DBR3_C_TORSO_G_1,12897,1210112
12843,DBR3_C_TORSO_G_2,12898,1210240
12844,DBR3_C_TORSO_G_3,12899,1210368
12845,DBR3_C_TORSO_S_1,12900,1210496
12846,DBR3_C_TORSO_S_2,12901,1210624
12847,DBR3_C_TORSO_S_3,12902,1210752
12858,DBR3_MSK_ANGR_B_1,12913,1210880
12859,DBR3_MSK_ANGR_B_2,12914,1211008
12860,DBR3_MSK_FEAR_B_1,12915,1211136
12861,DBR3_MSK_FEAR_B_2,12916,1211264
12862,DBR3_MSK_INJRD_B_1,12917,1211392
12865,DBR3_MSK_STRTLD_B_1,12920,1211520
12866,DBR3_PNC_CHRG_B_1,12921,1211648
12868,DBR3_PNC_CHRG_B_3,12923,1211776
12874,DBR3_R_FLSH_B_1,12929,1211904
12875,DBR3_R_FLSH_B_2,12930,1212032
12876,DBR3_R_FLSH_B_3,12931,1212160
12877,DBR3_R_GAS_B_1,12932,1212288
12878,DBR3_R_GAS_B_2,12933,1212416
12879,DBR3_R_GAS_B_3,12934,1212544
12880,DBR3_R_INJRDGUN_B_1,12935,1212672
12881,DBR3_R_INJRDGUN_B_2,12936,1212800
12882,DBR3_R_INJRDGUN_B_3,12937,1212928
12883,DBR3_R_INJRDHTH_B_1,12938,1213056
12884,DBR3_R_INJRDHTH_B_2,12939,1213184
12885,DBR3_R_INJRDHTH_B_3,12940,1213312
12886,DBR3_R_INJRDPHYS_B_1,12941,1213440
12887,DBR3_R_INJRDPHYS_B_2,12942,1213568
12888,DBR3_R_INJRDPHYS_B_3,12943,1213696
12889,DBR3_R_KILLBLOW_B_1,12944,1213824
12890,DBR3_R_KILLBLOW_B_2,12945,1213952
12891,DBR3_R_KILLBLOW_B_3,12946,1214080
12892,DBR3_R_KLDGUN_B_1,12947,1214208
12893,DBR3_R_KLDGUN_B_2,12948,1214336
12894,DBR3_R_KLDGUN_B_3,12949,1214464
12895,DBR3_R_KLDHTH_B_1,12950,1214592
12896,DBR3_R_KLDHTH_B_2,12951,1214720
12897,DBR3_R_KLDHTH_B_3,12952,1214848
12898,DBR3_R_KLDPHYS_B_1,12953,1214976
12899,DBR3_R_KLDPHYS_B_2,12954,1215104
14601,DBR3_R_KLDPHYS_B_3,14636,1215232
12900,DBR3_R_LND_B_1,12955,1215360
12901,DBR3_R_LND_B_2,12956,1215488
12902,DBR3_R_LND_B_3,12957,1215616
12903,DBR3_R_ODDINJRD_B_1,12958,1215744
12904,DBR3_R_ODDINJRD_B_2,12959,1215872
12905,DBR3_R_ODDINJRD_B_3,12960,1216000
12906,DBR3_R_ODDKLD_B_1,12961,1216128
12907,DBR3_R_ODDKLD_B_2,12962,1216256
12908,DBR3_R_ODDKLD_B_3,12963,1216384
12909,DBR3_R_STUN_B_1,12964,1216512
12910,DBR3_R_STUN_B_2,12965,1216640
12770,DBR3_R_STUN_B_3,12825,1216768
8255,GRA_B03_GR_01,8304,1216896
8256,GRA_B03_GR_02,8305,1217024
8257,GRA_B03_GR_03,8306,1217152
8258,GRA_B03_GR_04,8307,1217280
8259,GRA_B03_GR_05,8308,1217408
8260,GRA_B03_GR_06,8309,1217536
8254,GRa_B03_GR_07,8303,1217664
8240,GRA_B03_GR_08,8289,1217792
8241,GRA_B03_GR_09,8290,1217920
8239,GRA_B03_GR_10,8288,1218048
3451,GRA_B03_GR_11,5937,1218176
3452,GRA_B03_GR_12,5938,1218304
3453,GRA_B03_GR_13,5939,1218432
3454,GRA_B03_GR_14,5940,1218560
3455,GRA_B03_GR_15,5941,1218688
3456,GRA_B03_GR_16,5942,1218816
3457,GRA_B03_GR_17,5943,1218944
3458,GRA_B03_GR_18,5944,1219072
3459,GRA_B03_GR_19,5945,1219200
3460,GRA_B03_GR_21,5946,1219328
3461,GRA_B03_GR_22,5947,1219456
3462,GRA_B03_GR_23,5948,1219584
3463,GRA_B03_GR_24,5949,1219712
3464,GRA_B03_GR_25,5950,1219840
3465,GRA_B03_GR_26,5951,1219968
3466,GRA_B03_GR_27,5952,1220096
3467,GRA_B03_GR_28,5953,1220224
3468,GRA_B03_GR_29,5954,1220352
3469,GRA_B03_GR_30,5955,1220480
3470,GRA_B03_GR_31,5956,1220608
3471,GRA_B03_GR_32,5957,1220736
4254,GRA_B03_GR_34,6999,1220864
4255,GRA_B03_GR_35,7000,1220992
4256,GRA_B03_GR_36,7001,1221120
4257,GRA_B03_GR_37,7002,1221248
3472,GRA_B03_GR_38,5958,1221376
3473,GRA_B03_GR_39,5959,1221504
4258,GRA_B03_GR_40,7003,1221632
4259,GRA_B03_GR_41,7004,1221760
4260,GRA_B03_GR_42,7017,1221888
4261,GRA_B03_GR_43,7018,1222016
4262,GRA_B03_GR_44,7019,1222144
4263,GRA_B03_GR_45,7020,1222272
4264,GRA_B03_GR_46,7021,1222400
4253,GRA_B03_GR_47,6998,1222528
3474,GRA_B03_GR_48,5960,1222656
3475,GRA_B03_GR_49,5961,1222784
3476,GRA_B03_GR_50,5962,1222912
3477,GRA_B03_GR_51,5963,1223040
3478,GRA_B03_GR_52,5964,1223168
3479,GRA_B03_GR_53,5965,1223296
3480,GRA_B03_GR_54,5966,1223424
3481,GRA_B03_GR_55,5967,1223552
3450,GRA_B03_GR_56,5936,1223680
14849,gra_b07_CH_01,14884,1223808
13864,KngFu1_B03_AA_01,13900,1223936
13865,KngFu1_B03_AA_02,13901,1224064
13866,KngFu1_B03_AA_03,13902,1224192
13867,KngFu1_B03_AA_04,13903,1224320
13868,KngFu1_B03_AA_05,13904,1224448
13869,KngFu1_B03_AA_06,13905,1224576
13870,KngFu1_B03_AA_07,13906,1224704
13871,KngFu1_B03_AA_08,13907,1224832
13872,KngFu1_B03_AA_09,13908,1224960
13873,KngFu1_B03_AA_10,13909,1225088
13863,KngFu1_B03_AA_11,13899,1225216
8243,GRB_B03_GR_01,8292,1225344
8244,GRB_B03_GR_02,8293,1225472
8245,GRB_B03_GR_03,8294,1225600
8246,GRB_B03_GR_04,8295,1225728
8247,GRB_B03_GR_05,8296,1225856
8248,GRB_B03_GR_06,8297,1225984
8249,GRB_B03_GR_07,8298,1226112
8250,GRB_B03_GR_08,8299,1226240
8251,GRB_B03_GR_09,8300,1226368
8252,GRB_B03_GR_10,8301,1226496
8253,GRB_B03_GR_11,8302,1226624
8242,GRB_B03_GR_12,8291,1226752
3051,GRB_b03_GR_13,5969,1226880
3052,GRB_b03_GR_14,5970,1227008
3053,GRB_b03_GR_15,5971,1227136
3054,GRB_b03_GR_16,5972,1227264
4266,GRB_B03_GR_21,7023,1227392
4267,GRB_B03_GR_25,7024,1227520
4268,GRB_B03_GR_26,7025,1227648
4269,GRB_B03_GR_27,7026,1227776
4270,GRB_B03_GR_40,7027,1227904
4271,GRB_B03_GR_41,7028,1228032
4272,GRB_B03_GR_42,7029,1228160
4273,GRB_B03_GR_43,7030,1228288
4274,GRB_B03_GR_45,7031,1228416
4275,GRB_B03_GR_46,7032,1228544
4276,GRB_B03_GR_47,7033,1228672
4277,GRB_B03_GR_48,7034,1228800
4265,GRB_B03_GR_49,7022,1228928
3055,GRB_b07_CH_01,5973,1229056
3056,GRB_b07_CH_02,5974,1229184
3057,GRB_b07_CH_03,6009,1229312
3050,GRB_b07_CH_04,5968,1229440
13875,KFu2_B03_AA_01,13911,1229568
13876,KFu2_B03_AA_02,13912,1229696
13877,KFu2_B03_AA_03,13913,1229824
13878,KFu2_B03_AA_04,13914,1229952
13879,KFu2_B03_AA_05,13915,1230080
13880,KFu2_B03_AA_06,13916,1230208
13881,KFu2_B03_AA_07,13917,1230336
13882,KFu2_B03_AA_08,13918,1230464
13883,KFu2_B03_AA_09,13919,1230592
13874,KFu2_B03_AA_10,13910,1230720
14815,hardciv1_b07_hs_01,14850,1230848
14816,hardciv1_b07_hs_02,14851,1230976
14817,hardciv1_b07_hs_03,14852,1231104
3035,hardciv1_B07_HS_04,4635,1231232
3036,hardciv1_B07_HS_05,4636,1231360
3037,hardciv1_B07_HS_06,4637,1231488
3034,hardciv1_B07_HS_07,4634,1231616
14818,hardciv1_b09_cm_01,14853,1231744
14791,hardciv2_b07_hs_01,14826,1231872
14792,hardciv2_b07_hs_02,14827,1232000
14793,hardciv2_b07_hs_03,14828,1232128
14794,hardciv2_b07_hs_04,14829,1232256
14790,hardciv2_b07_hs_05,14825,1232384
3031,hardciv2_B07_HS_06,4631,1232512
3032,hardciv2_B07_HS_07,4632,1232640
3033,hardciv2_B07_HS_08,4633,1232768
3030,hardciv2_b07_hs_09,4630,1232896
13432,Herb_B07_HS_08,13482,1233024
13433,Herb_B07_HS_09,13483,1233152
13434,Herb_B07_HS_10,13484,1233280
13435,Herb_B07_HS_11,13485,1233408
13436,Herb_B07_HS_12,13486,1233536
13437,Herb_B07_HS_13,13487,1233664
13438,Herb_B07_HS_14,13488,1233792
13439,Herb_B07_HS_15,13489,1233920
13440,Herb_B07_HS_16,13490,1234048
13441,Herb_B07_HS_17,13491,1234176
13442,Herb_B07_HS_18,13492,1234304
13443,Herb_B07_HS_19,13493,1234432
13444,Herb_B07_HS_20,13494,1234560
13445,Herb_B07_HS_24,13495,1234688
13446,Herb_B07_HS_25,13496,1234816
13447,Herb_B07_HS_26,13497,1234944
13448,Herb_B07_HS_27,13498,1235072
13449,Herb_B07_HS_28,13499,1235200
2213,Herb_B07_HS_30,4093,1235328
2214,Herb_B07_HS_31,4094,1235456
2215,Herb_B07_HS_32,4095,1235584
2216,Herb_B07_HS_33,4096,1235712
2217,Herb_B07_HS_34,4097,1235840
2218,Herb_B07_HS_35,4098,1235968
2219,Herb_B07_HS_36,4099,1236096
2220,Herb_B07_HS_37,4100,1236224
2221,Herb_B07_HS_38,4101,1236352
2222,Herb_B07_HS_39,4102,1236480
2223,Herb_B07_HS_40,4103,1236608
2224,Herb_B07_HS_41,4104,1236736
2225,Herb_B07_HS_42,4105,1236864
2226,Herb_B07_HS_43,4106,1236992
2227,Herb_B07_HS_44,4107,1237120
2228,Herb_B07_HS_45,4108,1237248
2229,Herb_B07_HS_46,4109,1237376
2212,Herb_B07_HS_47,3883,1237504
7900,Herb_B07_HS_01,7824,1237632
7901,Herb_B07_HS_02,7825,1237760
7902,Herb_B07_HS_03,7826,1237888
7903,Herb_B07_HS_04,7827,1238016
7904,Herb_B07_HS_05,7828,1238144
7905,Herb_B07_HS_06,7829,1238272
7906,Herb_B07_HS_07,7830,1238400
7907,Herb_B07_HS_21,7831,1238528
7908,Herb_B07_HS_22,7832,1238656
7909,Herb_B07_HS_23,7833,1238784
7899,Herb_B07_HS_29,7823,1238912
13081,HERB_R_FLSH_B_1,3015,1239040
13082,HERB_R_FLSH_B_2,2996,1239168
13083,HERB_R_FLSH_B_3,3017,1239296
13084,HERB_R_GAS_B_1,3418,1239424
13085,HERB_R_GAS_B_2,3016,1239552
13086,HERB_R_GAS_B_3,13133,1239680
13087,HERB_R_INJRDGUN_B_1,13134,1239808
13088,HERB_R_INJRDGUN_B_2,13135,1239936
13089,HERB_R_INJRDGUN_B_3,13136,1240064
13090,HERB_R_INJRDHTH_B_1,13137,1240192
13091,HERB_R_INJRDHTH_B_2,13138,1240320
13092,HERB_R_INJRDHTH_B_3,13139,1240448
13093,HERB_R_INJRDPHYS_B_1,13140,1240576
13094,HERB_R_INJRDPHYS_B_2,13141,1240704
13095,HERB_R_INJRDPHYS_B_3,13142,1240832
15167,HERB_R_KLDGUN_B_1,15202,1240960
13096,HERB_R_KLDGUN_B_2,13143,1241088
13097,HERB_R_KLDGUN_B_3,13144,1241216
13098,HERB_R_KLDHTH_B_1,13145,1241344
13099,HERB_R_KLDHTH_B_2,13146,1241472
13100,HERB_R_KLDHTH_B_3,13147,1241600
13101,HERB_R_KLDPHYS_B_1,13148,1241728
13102,HERB_R_KLDPHYS_B_2,13149,1241856
13103,HERB_R_KLDPHYS_B_3,13150,1241984
13104,HERB_R_LND_B_1,13151,1242112
13105,HERB_R_LND_B_2,13152,1242240
13106,HERB_R_LND_B_3,13153,1242368
13107,HERB_R_ODDINJRD_B_1,13154,1242496
13108,HERB_R_ODDINJRD_B_2,13155,1242624
13109,HERB_R_ODDINJRD_B_3,13156,1242752
13110,HERB_R_ODDKLD_B_1,13157,1242880
13111,HERB_R_ODDKLD_B_2,13158,1243008
13112,HERB_R_ODDKLD_B_3,13159,1243136
13113,HERB_R_STUN_B_1,13160,1243264
13114,HERB_R_STUN_B_2,13161,1243392
13078,HERB_R_STUN_B_3,13122,1243520
2330,JA1_JA1_attk_b_1,6714,1243648
2331,JA1_JA1_attk_b_2,6715,1243776
2333,JA1_JA1_idl_b_1,6716,1243904
2334,JA1_JA1_idl_b_2,6717,1244032
2335,JA1_JA1_injrd_b_1,6718,1244160
2336,JA1_JA1_injrd_b_2,6719,1244288
2337,JA1_JA1_strtld_b_1,6720,1244416
2348,JA1_JA1_strtld_b_2,6721,1244544
6048,JA1_r_injrdhth_b_1,6728,1244672
6049,JA1_r_injrdhth_b_2,6729,1244800
6050,JA1_r_injrdhth_b_3,6730,1244928
6051,JA1_r_injrdphys_b_1,6731,1245056
6052,JA1_r_injrdphys_b_2,6732,1245184
6053,JA1_r_injrdphys_b_3,6733,1245312
6054,JA1_r_killblow_b_1,6734,1245440
6055,JA1_r_killblow_b_2,6735,1245568
6056,JA1_r_killblow_b_3,6736,1245696
6060,JA1_r_kldhth_b_1,6740,1245824
6061,JA1_r_kldhth_b_2,6741,1245952
6062,JA1_r_kldhth_b_3,6742,1246080
6063,JA1_r_kldphys_b_1,6743,1246208
6064,JA1_r_kldphys_b_2,6744,1246336
6065,JA1_r_kldphys_b_3,6745,1246464
6069,JA1_r_oddinjrd_b_1,6749,1246592
6070,JA1_r_oddinjrd_b_2,6750,1246720
6071,JA1_r_oddinjrd_b_3,6751,1246848
6072,JA1_r_oddkld_b_1,6752,1246976
6073,JA1_r_oddkld_b_2,6753,1247104
6074,JA1_r_oddkld_b_3,6754,1247232
6075,JA1_r_stun_b_1,6755,1247360
6076,JA1_r_stun_b_2,6756,1247488
2329,JA1_r_stun_b_3,6713,1247616
6088,JA2_ja2_attk_B_1,6360,1247744
6089,JA2_ja2_attk_B_2,6361,1247872
6090,JA2_ja2_idl_B_1,6362,1248000
6091,JA2_ja2_idl_B_2,6363,1248128
6092,JA2_ja2_injrd_B_1,6364,1248256
6093,JA2_ja2_injrd_B_2,6365,1248384
6094,JA2_ja2_strtld_B_1,6366,1248512
6095,JA2_ja2_strtld_B_2,6367,1248640
6102,JA2_r_injrdhth_B_1,5980,1248768
6103,JA2_r_injrdhth_B_2,5981,1248896
6104,JA2_r_injrdhth_B_3,5982,1249024
6105,JA2_r_injrdphys_B_1,5983,1249152
6106,JA2_r_injrdphys_B_2,5984,1249280
6107,JA2_r_injrdphys_B_3,5985,1249408
6108,JA2_r_killblow_B_1,5986,1249536
6109,JA2_r_killblow_B_2,5987,1249664
6110,JA2_r_killblow_B_3,5988,1249792
6114,JA2_r_kldhth_B_1,5992,1249920
6115,JA2_r_kldhth_B_2,5993,1250048
6116,JA2_r_kldhth_B_3,5994,1250176
6117,JA2_r_kldphys_B_1,5995,1250304
6118,JA2_r_kldphys_B_2,5996,1250432
6119,JA2_r_kldphys_B_3,5997,1250560
6123,JA2_r_oddinjrd_B_1,6001,1250688
6124,JA2_r_oddinjrd_B_2,6002,1250816
6125,JA2_r_oddinjrd_B_3,6003,1250944
6126,JA2_r_oddkld_B_1,6004,1251072
6127,JA2_r_oddkld_B_2,6005,1251200
6128,JA2_r_oddkld_B_3,6006,1251328
6129,JA2_r_stun_B_1,6007,1251456
6130,JA2_r_stun_B_2,6008,1251584
6087,JA2_r_stun_B_3,6369,1251712
13294,ja1_b03_jw_01,13344,1251840
13295,ja1_b03_jw_02,13345,1251968
13296,ja1_b03_jw_03,13346,1252096
13297,ja1_b03_jw_04,13347,1252224
13298,ja1_b03_jw_05,13348,1252352
13299,ja1_b03_jw_06,13349,1252480
13293,ja1_b03_jw_07,13343,1252608
1791,JA2_B03_JW_01,2956,1252736
2061,JA2_b03_JW_02,3384,1252864
2062,JA2_b03_JW_03,3385,1252992
2063,JA2_b03_JW_04,3386,1253120
2060,JA2_b03_JW_05,3294,1253248
2064,JA2_b03_JW_06,3387,1253376
3211,JA2_b03_JW_07,4776,1253504
3208,JA2_b03_JW_08,4775,1253632
3047,ja2_b03_jw_09,4647,1253760
3048,ja2_b03_jw_10,4648,1253888
3049,ja2_b03_jw_11,4649,1254016
3046,ja2_b03_jw_12,4646,1254144
7885,Key_B12_OC_08,7809,1254272
7886,Key_B12_OC_09,7810,1254400
7884,Key_B12_OC_10,7808,1254528
7888,Key_B12_SF_22,7812,1254656
7889,Key_B12_SF_23,7813,1254784
7887,Key_B12_SF_24,7811,1254912
7891,key_B12_TV_02,7815,1255040
7890,Key_b12_TV_08,7814,1255168
13524,key_b12_oc_01,13556,1255296
13368,Key_B12_OC_02,13418,1255424
13369,Key_B12_OC_03,13419,1255552
13370,Key_B12_OC_04,13420,1255680
13371,Key_B12_OC_05,13421,1255808
13372,Key_B12_OC_06,13422,1255936
13373,Key_B12_OC_07,13423,1256064
13374,Key_B12_OC_11,13424,1256192
13375,Key_B12_OC_12,13425,1256320
13376,Key_B12_OC_13,13426,1256448
13377,Key_B12_OC_14,13427,1256576
13631,Key_B12_OC_15,13663,1256704
13378,Key_B12_OC_16,13428,1256832
13379,Key_B12_OC_17,13429,1256960
13525,Key_B12_OC_18,13557,1257088
13380,Key_B12_OC_19,13430,1257216
13381,Key_B12_OC_20,13431,1257344
13382,Key_B12_OC_21,13432,1257472
13383,Key_B12_OC_22,13433,1257600
13384,Key_B12_OC_23,13434,1257728
13385,Key_B12_OC_24,13435,1257856
13386,Key_B12_OC_25,13436,1257984
13387,Key_B12_SF_01,13437,1258112
13388,Key_B12_SF_02,13438,1258240
13389,Key_B12_SF_03,13439,1258368
13390,Key_B12_SF_04,13440,1258496
13391,Key_B12_SF_05,13441,1258624
13392,Key_B12_SF_06,13442,1258752
13393,Key_B12_SF_07,13443,1258880
13394,Key_B12_SF_08,13444,1259008
13395,Key_B12_SF_09,13445,1259136
13396,Key_B12_SF_10,13446,1259264
13397,Key_B12_SF_11,13447,1259392
13398,Key_B12_SF_12,13448,1259520
13399,Key_B12_SF_13,13449,1259648
13400,Key_B12_SF_14,13450,1259776
13401,Key_B12_SF_15,13451,1259904
13402,Key_B12_SF_16,13452,1260032
13403,Key_B12_SF_17,13453,1260160
13404,Key_B12_SF_18,13454,1260288
13405,Key_B12_SF_19,13455,1260416
13406,Key_B12_SF_20,13456,1260544
13407,Key_B12_SF_21,13457,1260672
13408,Key_B12_SF_25,13458,1260800
13409,Key_B12_SF_26,13459,1260928
13410,Key_B12_SF_27,13460,1261056
13411,Key_B12_SF_28,13461,1261184
13412,Key_B12_SF_29,13462,1261312
13413,Key_B12_SF_30,13463,1261440
13414,Key_B12_SF_31,13464,1261568
13415,Key_B12_TV_01,13465,1261696
13416,Key_B12_TV_03,13466,1261824
13417,Key_B12_TV_04,13467,1261952
13418,Key_B12_TV_05,13468,1262080
13419,Key_B12_TV_06,13469,1262208
13420,Key_B12_TV_07,13470,1262336
13421,Key_B12_TV_09,13471,1262464
13422,Key_B12_TV_10,13472,1262592
13423,Key_B12_TV_11,13473,1262720
13424,Key_B12_TV_12,13474,1262848
13523,Key_B12_TV_13,13555,1262976
13425,Key_B12_TV_14,13475,1263104
13426,Key_B12_TV_15,13476,1263232
13427,Key_B12_TV_16,13477,1263360
13428,Key_B12_TV_17,13478,1263488
13429,Key_B12_TV_18,13479,1263616
13430,Key_B12_TV_19,13480,1263744
13431,Key_B12_TV_20,13481,1263872
13367,Key_B12_TV_21,13417,1264000
12183,KEY_R_INJRDGUN_B_1,12238,1264128
12184,KEY_R_INJRDGUN_B_2,12239,1264256
12185,KEY_R_INJRDGUN_B_3,12240,1264384
12186,KEY_R_INJRDHTH_B_1,12241,1264512
12187,KEY_R_INJRDHTH_B_2,12242,1264640
12188,KEY_R_INJRDHTH_B_3,12243,1264768
12189,KEY_R_INJRDPHYS_B_1,12244,1264896
12190,KEY_R_INJRDPHYS_B_2,12245,1265024
12191,KEY_R_INJRDPHYS_B_3,12246,1265152
12192,KEY_R_KLDGUN_B_1,12247,1265280
12193,KEY_R_KLDGUN_B_2,12248,1265408
12194,KEY_R_KLDGUN_B_3,12249,1265536
12195,KEY_R_KLDHTH_B_1,12250,1265664
12196,KEY_R_KLDHTH_B_2,12251,1265792
12197,KEY_R_KLDHTH_B_3,12252,1265920
12198,KEY_R_KLDPHYS_B_1,12253,1266048
12199,KEY_R_KLDPHYS_B_2,12254,1266176
12200,KEY_R_KLDPHYS_B_3,12255,1266304
12201,KEY_R_LND_B_1,12256,1266432
12202,KEY_R_LND_B_2,12257,1266560
12203,KEY_R_LND_B_3,12258,1266688
12204,KEY_R_ODDINJRD_B_1,12259,1266816
12205,KEY_R_ODDINJRD_B_2,12260,1266944
12206,KEY_R_ODDINJRD_B_3,12261,1267072
12207,KEY_R_ODDKLD_B_1,12262,1267200
12208,KEY_R_ODDKLD_B_2,12263,1267328
12209,KEY_R_ODDKLD_B_3,12264,1267456
12210,KEY_R_STUN_B_1,12265,1267584
12211,KEY_R_STUN_B_2,12266,1267712
12212,KEY_R_STUN_B_3,12267,1267840
14094,kf1_attk_b_1,14129,1267968
14095,kf1_attk_b_2,14130,1268096
14096,kf1_idl_b_1,14131,1268224
14097,kf1_idl_b_2,14132,1268352
13885,kf1_kf1_attk_b_1,13921,1268480
13886,kf1_kf1_attk_b_2,13922,1268608
13887,kf1_kf1_fall_b_1,13923,1268736
13888,kf1_kf1_fall_b_2,13924,1268864
13889,kf1_kf1_fall_b_3,13925,1268992
13890,kf1_kf1_idl_b_1,13926,1269120
13891,kf1_kf1_idl_b_2,13927,1269248
13892,kf1_kf1_injrd_b_1,13928,1269376
13893,kf1_kf1_injrd_b_2,13929,1269504
13894,kf1_kf1_injrdgun_b_1,13930,1269632
13895,kf1_kf1_injrdgun_b_2,13931,1269760
13896,kf1_kf1_injrdgun_b_3,13932,1269888
13897,kf1_kf1_injrdhth_b_1,13933,1270016
13898,kf1_kf1_injrdhth_b_2,13934,1270144
13899,kf1_kf1_injrdhth_b_3,13935,1270272
13900,kf1_kf1_injrdphys_b_1,13936,1270400
13901,kf1_kf1_injrdphys_b_2,13937,1270528
13902,kf1_kf1_injrdphys_b_3,13938,1270656
13903,kf1_kf1_killblow_b_1,13939,1270784
13904,kf1_kf1_killblow_b_2,13940,1270912
13905,kf1_kf1_killblow_b_3,13941,1271040
13906,kf1_kf1_kldgun_b_1,13942,1271168
13907,kf1_kf1_kldgun_b_2,13943,1271296
13908,kf1_kf1_kldgun_b_3,13944,1271424
13909,kf1_kf1_kldhth_b_1,13945,1271552
13910,kf1_kf1_kldhth_b_2,13946,1271680
13911,kf1_kf1_kldhth_b_3,13947,1271808
13912,kf1_kf1_kldphys_b_1,13948,1271936
13913,kf1_kf1_kldphys_b_2,13949,1272064
13914,kf1_kf1_kldphys_b_3,13950,1272192
13915,kf1_kf1_lnd_b_1,13951,1272320
13916,kf1_kf1_lnd_b_2,13952,1272448
13917,kf1_kf1_lnd_b_3,13953,1272576
13918,kf1_kf1_oddinjrd_b_1,13954,1272704
13919,kf1_kf1_oddinjrd_b_2,13955,1272832
13920,kf1_kf1_oddinjrd_b_3,13956,1272960
13921,kf1_kf1_oddkld_b_1,13957,1273088
13922,kf1_kf1_oddkld_b_2,13958,1273216
13923,kf1_kf1_oddkld_b_3,13959,1273344
13924,kf1_kf1_strtld_b_1,13960,1273472
13925,kf1_kf1_strtld_b_2,13961,1273600
13926,kf1_kf1_stun_b_1,13962,1273728
13927,kf1_kf1_stun_b_2,13963,1273856
13928,kf1_kf1_stun_b_3,13964,1273984
14098,kf1_killblow_b_1,14133,1274112
14099,kf1_killblow_b_2,14134,1274240
14100,kf1_killblow_b_3,14135,1274368
14101,kf1_kldhth_b_2,14136,1274496
14102,kf1_kldphys_b_1,14137,1274624
14103,kf1_kldphys_b_2,14138,1274752
13929,kf1_msk_angr_b_1,13965,1274880
13884,kf1_msk_injrd_b_1,13920,1275008
14104,kf1_oddinjrd_b_3,14139,1275136
14105,kf1_oddkld_b_1,14140,1275264
14106,kf1_oddkld_b_2,14141,1275392
14107,kf1_oddkld_b_3,14142,1275520
14111,kf1_r_injrd_b_1,14146,1275648
14112,kf1_r_injrd_b_2,14147,1275776
15162,kf1_r_injrd_b_3,15197,1275904
14113,kf1_r_injrdgun_b_1,14148,1276032
14114,kf1_r_injrdgun_b_2,14149,1276160
14115,kf1_r_injrdgun_b_3,14150,1276288
14116,kf1_r_injrdhth_b_1,14151,1276416
14117,kf1_r_injrdhth_b_2,14152,1276544
14118,kf1_r_injrdhth_b_3,14153,1276672
14119,kf1_r_injrdphys_b_1,14154,1276800
14120,kf1_r_injrdphys_b_2,14155,1276928
14121,kf1_r_injrdphys_b_3,14156,1277056
14122,kf1_r_kldgun_b_1,14157,1277184
14123,kf1_r_kldgun_b_2,14158,1277312
14124,kf1_r_kldgun_b_3,14159,1277440
14125,kf1_r_kldhth_b_1,14160,1277568
14612,kf1_r_kldhth_b_2,14647,1277696
14126,kf1_r_kldhth_b_3,14161,1277824
14613,kf1_r_kldphys_b_1,14648,1277952
14614,kf1_r_kldphys_b_2,14649,1278080
14127,kf1_r_kldphys_b_3,14162,1278208
14128,kf1_r_lnd_b_1,14163,1278336
14129,kf1_r_lnd_b_2,14164,1278464
14130,kf1_r_lnd_b_3,14165,1278592
14131,kf1_r_oddinjrd_b_1,14166,1278720
14132,kf1_r_oddinjrd_b_2,14167,1278848
15161,kf1_r_oddinjrd_b_3,15196,1278976
14615,kf1_r_oddkld_b_1,14650,1279104
14616,kf1_r_oddkld_b_2,14651,1279232
14611,kf1_r_oddkld_b_3,14646,1279360
14133,kf1_r_stun_b_1,14168,1279488
14134,kf1_r_stun_b_2,14169,1279616
14135,kf1_r_stun_b_3,14170,1279744
14136,kf1_strtld_b_1,14171,1279872
13931,kf2_kf2_attk_b_1,13967,1280000
13932,kf2_kf2_attk_b_2,13968,1280128
13933,kf2_kf2_idl_b_1,13969,1280256
13934,kf2_kf2_idl_b_2,13970,1280384
13935,kf2_kf2_injrd_b_1,13971,1280512
13936,kf2_kf2_injrd_b_2,13972,1280640
13937,kf2_kf2_strtld_b_1,13973,1280768
13938,kf2_kf2_strtld_b_2,13974,1280896
13939,kf2_msk_angr_b_1,13975,1281024
13940,kf2_msk_injrd_b_1,13976,1281152
15163,kf2_r_injrd_b_1,15198,1281280
15164,kf2_r_injrd_b_2,15199,1281408
15165,kf2_r_injrd_b_3,15200,1281536
13944,kf2_r_injrdgun_b_1,13980,1281664
13945,kf2_r_injrdgun_b_2,13981,1281792
13946,kf2_r_injrdgun_b_3,13982,1281920
13947,kf2_r_injrdhth_b_1,13983,1282048
13948,kf2_r_injrdhth_b_2,13984,1282176
13949,kf2_r_injrdhth_b_3,13985,1282304
13950,kf2_r_injrdphys_b_1,13986,1282432
13951,kf2_r_injrdphys_b_2,13987,1282560
13952,kf2_r_injrdphys_b_3,13988,1282688
13953,kf2_r_killblow_b_1,13989,1282816
13954,kf2_r_killblow_b_2,13990,1282944
13955,kf2_r_killblow_b_3,13991,1283072
13956,kf2_r_kldgun_b_1,13992,1283200
13957,kf2_r_kldgun_b_2,13993,1283328
13958,kf2_r_kldgun_b_3,13994,1283456
13959,kf2_r_kldhth_b_1,13995,1283584
13960,kf2_r_kldhth_b_2,13996,1283712
13961,kf2_r_kldhth_b_3,13997,1283840
14618,kf2_r_kldphys_b_1,14653,1283968
14617,kf2_r_kldphys_b_2,14652,1284096
