Audio Block Index,Header Name,Header Index,Header Position
1216,par_b5_pillar_aftermath3,4953,690624
1216,par_b6_kiosk_wall3,3565,713088
1216,par_b8_rb_corner1,4704,835904
1216,par_b8_rb_corner3,4706,836672
1216,par_wall_impact2,2282,876352
1217,Par_B12_Chr_SatueSword1,8830,98752
1217,par_b13_ms_bldg_d,6905,122368
1217,Par_B3_Gun_Tables01,8246,153088
1217,Par_B12_Chr_SatueSword2,8831,540736
1217,par_b5_lobby_corner2,3052,682752
1217,par_b5_lobby_corner3,3053,683136
1217,par_b5_pillar_aftermath3,4953,690624
1217,par_wall_impact3,2283,876864
1218,B13_Sky_Obs_Exit,2925,119936
1220,B13_Sky_Obs_Impact,2926,2107712
1222,B13_Sky_Obs_SpireBase,2927,120064
1224,B13_Sky_Obs_SpireMid,2928,120192
1226,B13_Sky_Obs_SpireTop,2929,120320
1228,B13_Sky_Obs_Xplod,2930,2107840
1230,Hatchet_Imp_Hd01,11803,21504
1230,Hatchet_Imp_Lt01,11833,21760
1230,Broad_Imp_Hd01,7311,28480
1230,Spear_Imp_Hd01,8660,30848
1230,Katana_Imp_Hd01,2931,33984
1230,Kama_Imp_Hd1,10553,37888
1230,Longsword_Imp_Hd01,7378,40192
1230,Longsword_Imp_Hd01,7378,40192
1230,Mace_Imp_Hd01,8579,41984
1230,Triblade_Imp_Hd01,7089,48064
1230,Broad_Imp_Hd02,7312,2298752
1230,Broad_Imp_Hd03,7313,2298944
1230,Broad_Imp_Lt02,7324,2300864
1230,Hatchet_Imp_Lt05,11843,2317248
1230,Hatchet_Imp_Lt06,11844,2317440
1230,Hatchet_Imp_Lt07,11845,2317632
1230,Kama_Imp_Hd2,10554,2325888
1230,Kama_Imp_Hd3,10559,2326080
1230,Kama_Imp_Lt2,10838,2327424
1230,Katana_Imp_Hd02,2932,2331968
1230,Katana_Imp_Hd03,2933,2332160
1230,Katana_Imp_Lt02,2947,2334656
1230,Longsword_Imp_Hd02,7379,2349120
1230,Longsword_Imp_Hd02,7379,2349120
1230,Longsword_Imp_Hd03,7380,2349312
1230,Longsword_Imp_Hd03,7380,2349312
1230,Longsword_Imp_Lt02,7391,2351232
1230,Mace_Imp_Lt02,8589,2363008
1230,Mace_Imp_Md02,8584,2364032
1230,Spear_Imp_Lt02,8670,2379648
1230,Spear_Imp_Md02,8665,2380416
1230,Triblade_Imp_Hd02,7090,2396352
1230,Triblade_Imp_Hd03,7091,2396544
1230,Triblade_Imp_Lt02,7102,2398464
1231,Broad_Imp_Hd04,7314,2299136
1231,Broad_Imp_Hd05,7315,2299328
1231,Broad_Imp_Hd06,7316,2299520
1231,Broad_Imp_Lt03,7325,2300992
1231,Hatchet_Imp_Hd02,11804,2316160
1231,Hatchet_Imp_Lt02,11834,2316672
1231,Kama_Imp_Hd4,10576,2326272
1231,Kama_Imp_Hd5,10580,2326464
1231,Kama_Imp_Hd6,10581,2326656
1231,Kama_Imp_Lt3,10841,2327552
1231,Katana_Imp_Hd04,2934,2332352
1231,Katana_Imp_Hd05,2935,2332544
1231,Katana_Imp_Hd06,2936,2332736
1231,Katana_Imp_Lt03,2948,2334784
1231,Longsword_Imp_Hd04,7381,2349504
1231,Longsword_Imp_Hd04,7381,2349504
1231,Longsword_Imp_Hd05,7382,2349696
1231,Longsword_Imp_Hd05,7382,2349696
1231,Longsword_Imp_Hd06,7383,2349888
1231,Longsword_Imp_Hd06,7383,2349888
1231,Longsword_Imp_Lt03,7392,2351360
1231,Mace_Imp_Hd02,8580,2362112
1231,Mace_Imp_Lt03,8590,2363200
1231,Mace_Imp_Md03,8585,2364288
1231,Spear_Imp_Hd02,8661,2378752
1231,Spear_Imp_Lt03,8671,2379840
1231,Spear_Imp_Md03,8666,2380672
1231,Triblade_Imp_Hd04,7092,2396736
1231,Triblade_Imp_Hd05,7093,2396928
1231,Triblade_Imp_Hd06,7094,2397120
1231,Triblade_Imp_Lt03,7103,2398592
1232,Broad_Imp_Hd07,7317,2299712
1232,Broad_Imp_Hd08,7318,2299904
1232,Broad_Imp_Hd09,7319,2300096
1232,Broad_Imp_Lt04,7326,2301120
1232,Hatchet_Imp_Hd03,11805,2316416
1232,Hatchet_Imp_Lt03,11835,2316864
1232,Kama_Imp_Hd7,10582,2326848
1232,Kama_Imp_Hd8,10660,2327040
1232,Kama_Imp_Hd9,10661,2327232
1232,Kama_Imp_Lt4,10961,2327680
1232,Katana_Imp_Hd07,2937,2332928
1232,Katana_Imp_Hd08,2938,2333120
1232,Katana_Imp_Hd09,2939,2333312
1232,Katana_Imp_Lt04,2949,2334912
1232,Longsword_Imp_Hd07,7384,2350080
1232,Longsword_Imp_Hd07,7384,2350080
1232,Longsword_Imp_Hd08,7385,2350272
1232,Longsword_Imp_Hd08,7385,2350272
1232,Longsword_Imp_Hd09,7386,2350464
1232,Longsword_Imp_Hd09,7386,2350464
1232,Longsword_Imp_Lt04,7393,2351488
1232,Mace_Imp_Hd03,8581,2362432
1232,Mace_Imp_Lt04,8591,2363392
1232,Mace_Imp_Md04,8586,2364544
1232,Spear_Imp_Hd03,8662,2379072
1232,Spear_Imp_Lt04,8672,2380032
1232,Spear_Imp_Md04,8667,2380928
1232,Triblade_Imp_Hd07,7095,2397312
1232,Triblade_Imp_Hd08,7096,2397504
1232,Triblade_Imp_Hd09,7097,2397696
1232,Triblade_Imp_Lt04,7104,2398720
1233,Broad_Imp_Hd10,7320,2300288
1233,Broad_Imp_Hd11,7321,2300480
1233,Broad_Imp_Hd12,7322,2300672
1233,Broad_Imp_Lt05,7327,2301248
1233,Hatchet_Imp_Lt04,11842,2317056
1233,Kama_Imp_Hd10,10662,2325312
1233,Kama_Imp_Hd11,10823,2325504
1233,Kama_Imp_Hd12,10836,2325696
1233,Kama_Imp_Lt5,10962,2327872
1233,Katana_Imp_Hd10,2940,2333504
1233,Katana_Imp_Hd11,2941,2333696
1233,Katana_Imp_Hd12,2942,2333888
1233,Katana_Imp_Lt05,2950,2335040
1233,Longsword_Imp_Hd10,7387,2350656
1233,Longsword_Imp_Hd10,7387,2350656
1233,Longsword_Imp_Hd11,7388,2350848
1233,Longsword_Imp_Hd11,7388,2350848
1233,Longsword_Imp_Hd12,7389,2351040
1233,Longsword_Imp_Hd12,7389,2351040
1233,Longsword_Imp_Lt05,7394,2351616
1233,Mace_Imp_Hd04,8582,2362752
1233,Mace_Imp_Lt05,8592,2363584
1233,Mace_Imp_Md05,8587,2364800
1233,Spear_Imp_Hd04,8663,2379392
1233,Spear_Imp_Lt05,8673,2380224
1233,Spear_Imp_Md05,8668,2381184
1233,Triblade_Imp_Hd10,7098,2397888
1233,Triblade_Imp_Hd11,7099,2398080
1233,Triblade_Imp_Hd12,7100,2398272
1233,Triblade_Imp_Lt05,7105,2398848
1234,Katana_Imp_Hd13,2943,2334080
1234,Katana_Imp_Hd14,2944,2334272
1234,Katana_Imp_Hd15,2945,2334464
1235,door_burst_open_lrg,2301,1658112
1236,par_b13_int_highwindow1,2021,113856
1236,par_b13_windowdestruction1,6892,117504
1236,par_b3_gun_mosaic1,2529,169408
1236,par_b3_gun_glscounter1,1977,172672
1236,par_ceilinglights1,2302,186624
1236,par_b5_conference_table1,6833,193600
1236,par_b5_tv_monitor1,6836,194048
1236,par_b5_bldg_wndw_dst1,7902,194368
1236,par_b8_ai_largelights1,2951,204096
1236,par_b7_hall_boxlightA1,2532,218432
1236,par_B7_Chi_Noodle1,3628,226560
1236,par_b7_Chi_huge_window1,3625,227328
1236,par_b8_rb_displaycase1,4707,231936
1236,par_B8_Sew_Lamp1,3144,244736
1236,par_B8_Wall_Light1,3512,245120
1236,par_b9_th1_window1,2480,254336
1236,par_b7_loft_window2,2207,290560
1236,par_b7_loft_window2,2207,290560
1236,par_b3_gun_WinCeiling2,2058,619904
1236,par_b3_gun_LiqDisplayA2,2165,623104
1236,par_b3_kfu_ctwindow2,1923,634432
1236,par_b3_window_dst3,7949,650496
1236,par_b5_hel_skylight2,6950,678464
1236,par_b5_rt_skylight2,13116,703104
1236,par_b6_sbwy_lightsoff1,4222,720576
1236,par_b6_ts_ceiling_light3,3555,726016
1236,par_b6_ts_displaycase_a2,3558,726528
1236,par_b7_ch_lightbar3,6881,750912
1236,par_b7_Chi_huge_window3,3627,758848
1236,par_b7_Lib_RoofGlass2,7118,777664
1237,par_b12_ts_tvthrown1st1,9210,45632
1237,par_b13_int_highwindow1,2021,113856
1237,par_b13_ms_bldg_b,6903,121216
1237,par_b3_gun_LiqDisplayB1,2161,168640
1237,par_ceilinglights1,2302,186624
1237,par_exitsign1,2332,186944
1237,par_b5_gls_sml1,4030,187968
1237,par_b5_gls_HI_initial1,5290,188864
1237,par_b6_us_falling_glass1,8855,210112
1237,par_b7_hall_boxlightA1,2532,218432
1237,par_b7_hall_boxlightB1,2535,218752
1237,par_b7_Lib_RoofGlass1,7117,230016
1237,par_b7_Lib_TallSecGlass1,8534,230784
1237,par_B7_Lib_Clock1,7108,232576
1237,par_B8_Sew_Lamp1,3144,244736
1237,par_B8_Wall_Light1,3512,245120
1237,par_b7_loft_window1,2206,290176
1237,par_b11_ecb_liquor1,3845,519744
1237,par_b12_ts_tvthrown1st2,9211,551936
1237,par_b12_ts_earlytv_group1,7438,571072
1237,par_b12_ts_earlytv_group2,7439,571712
1237,par_b12_ts_tv_arena2,7442,577344
1237,par_b12_ts_tvthrown2nd1,9229,578624
1237,par_b12_ts_tvthrown2nd2,9230,579328
1237,par_b13_int_windowpane2,2019,588096
1237,par_ceilinglights3,2304,674112
1237,par_b5_bldg_wndw_dst2,7903,681216
1237,par_b5_bldg_wndw_dst6,7907,682240
1237,par_b5_gls_md3,4035,685952
1237,par_b5_rt_searchlight2,5181,702528
1237,par_b6_5_window_gls2,5461,708480
1237,par_b6_5_window_gls4,5463,708992
1237,par_b6_sbwy_lightsoff1,4222,720576
1237,par_b6_sbwy_lightsoff3,4224,721152
1237,par_b6_ts_displacase_b2,6252,726976
1237,par_b6_ts_displaycase_c3,3562,727616
1237,par_b6_us_falling_glass2,8856,737152
1237,par_B7_Lib_Clock3,7110,776640
1237,par_b7_Lib_RoofGlass2,7118,777664
1237,par_b7_Lib_RoofGlass3,7119,778112
1237,par_b7_Lib_TallSecGlass2,8535,779968
1237,par_b7_Lib_TallSecGlass3,8536,780416
1237,par_b8_wineglass_dst5,6135,847872
1237,par_b9_th1_window3,6093,858752
1238,Par_B12_Chr_ColumnLight1,8823,98304
1238,Par_B12_Sen_SpeakLamp1,3166,99968
1238,par_b3_cmptr_floor1,8240,152064
1238,par_b3_window_dst1,7950,167680
1238,par_b6_5_window_gls1,5460,172160
1238,par_ceilinglights1,2302,186624
1238,par_b5_gls_md1,4033,188224
1238,par_b5_bldg_wndw_dst1,7902,194368
1238,par_b7_hall_boxlightA1,2532,218432
1238,par_b8_ai_window_lrg1,2975,227712
1238,par_b7_Lib_RoofGlass1,7117,230016
1238,par_b7_Lib_TallSecGlass1,8534,230784
1238,par_b8_rb_displaycase1,4707,231936
1238,par_B7_Lib_Clock1,7108,232576
1238,par_b7_loft_window2,2207,290560
1238,par_b11_ecb_liquor2,3846,520128
1238,Par_B12_Chr_ColumnLight3,8825,540288
1238,Par_B12_Sen_SpeakLamp3,3183,568128
1238,par_b13_int_highwindow2,2022,586880
1238,par_b13_int_windowpane3,2020,588544
1238,par_b3_gun_LiqDisplayB2,2162,623616
1238,par_b3_window_dst3,7949,650496
1238,par_ceilinglights2,2303,673664
1238,par_exitsign2,2333,675456
1238,par_b5_bldg_wndw_dst4,7905,681728
1238,par_b5_bldg_wndw_dst5,7906,681984
1238,par_b5_gls_HI_initial2,5291,684032
1238,par_b5_gls_sml2,4031,686208
1238,par_b6_5_window_gls4,5463,708992
1238,par_b6_sbwy_lightsoff1,4222,720576
1238,par_b6_sbwy_lightsoff2,4223,720768
1238,par_b6_us_falling_glass3,8857,737536
1238,par_b7_hall_boxlightA2,2533,766912
1238,par_b7_hall_boxlightA3,2534,767232
1238,par_b7_hall_boxlightB2,2536,767552
1238,par_B7_Lib_Clock2,7109,776256
1238,par_b7_Lib_RoofGlass2,7118,777664
1238,par_b7_Lib_RoofGlass3,7119,778112
1238,par_b7_Lib_TallSecGlass2,8535,779968
1238,par_b7_Lib_TallSecGlass3,8536,780416
1238,par_B8_Sew_Lamp2,3145,842880
1238,par_B8_Wall_Light2,3513,845568
1238,par_b9_th1_window2,6092,858496
1238,obj_trashbag_lrg_md2,2691,2118272
1238,obj_trashbag_lrg_md3,2692,2118592
1239,par_b3_cmptr_wall_sml,8239,151744
1239,par_b3_cmptr_floor3,8242,152704
1239,par_b6_ts_displaycase_a1,3557,207488
1239,par_xraymachine1,2329,283072
1239,par_b11_chandelier4,1966,512256
1239,par_b13_int_highwindow3,2023,587328
1239,par_b3_gun_glscounter3,1979,622720
1239,par_b3_gun_mosaic3,2531,624704
1239,par_b3_window_dst2,7951,650240
1239,par_ceilinglights2,2303,673664
1239,par_exitsign2,2333,675456
1239,par_b5_hel_skylight3,6951,678912
1239,par_b5_bldg_wndw_dst3,7904,681472
1239,par_b5_bldg_wndw_dst4,7905,681728
1239,par_xraymachine3,2331,689216
1239,par_b5_tv_monitor2,6837,696512
1239,par_b5_rt_skylight3,13117,703488
1239,par_b6_sbwy_lightsoff2,4223,720768
1239,par_b6_ts_ceiling_light2,3554,725696
1239,par_b7_Chi_huge_window3,3627,758848
1239,par_B7_Chi_Noodle3,3630,762240
1239,par_b7_hall_boxlightA3,2534,767232
1239,par_b7_Lib_RoofGlass3,7119,778112
1239,par_b7_loft_window3,2208,793216
1239,par_b8_cm_truck_windshield1,14573,821504
1239,par_B8_cm_windows3,2794,822272
1239,par_b8_pooltable_lights3,2290,834368
1239,par_B8_Sew_Lamp3,3146,843264
1239,par_B8_Wall_Light3,3514,845952
1239,par_b9_th1_window3,6093,858752
1240,par_b3_gun_mosaic1,2529,169408
1240,par_b5_gls_lg1,4036,174016
1240,par_exitsign1,2332,186944
1240,par_b5_gls_sml1,4030,187968
1240,par_b5_gls_md1,4033,188224
1240,par_b5_gls_HI_lg1,5293,189056
1240,par_b7_hall_boxlightA1,2532,218432
1240,par_b10_payphone3,7016,504640
1240,Par_B12_Chr_ColumnLight2,8824,539840
1240,Par_B12_Sen_SpeakLamp2,3171,567616
1240,par_ceilinglights3,2304,674112
1240,par_ceilinglights3,2304,674112
1240,par_exitsign3,2334,675712
1240,par_b5_gls_sml3,4032,686464
1240,par_b6_5_window_gls3,5462,708736
1240,par_b6_sbwy_lightsoff3,4224,721152
1240,par_b6_sbwy_lightsoff3,4224,721152
1240,par_b7_hall_boxlightA3,2534,767232
1240,par_b8_wineglass_dst4,6134,847680
1240,obj_glass_plate_hy3,2042,2236736
1241,par_b3_window_dst1,7950,167680
1241,par_b5_rt_skylight1,13115,191936
1241,par_b5_hel_skylight1,6949,197568
1241,par_b7_Lib_RoofGlass1,7117,230016
1241,par_b7_loft_window1,2206,290176
1241,par_b13_windowdestruction2,6893,583040
1241,par_b13_int_highwindow2,2022,586880
1241,par_b3_gun_glscounter2,1978,622336
1241,par_b3_gun_mosaic2,2530,624320
1241,par_b3_window_dst4,2464,650816
1241,par_ceilinglights3,2304,674112
1241,par_b5_conference_table2,6834,674560
1241,par_b5_conference_table3,6835,675008
1241,par_b5_bldg_wndw_dst2,7903,681216
1241,par_b5_bldg_wndw_dst5,7906,681984
1241,par_b5_bldg_wndw_dst6,7907,682240
1241,par_b5_tv_monitor3,6838,696832
1241,par_b6_sbwy_lightsoff3,4224,721152
1241,par_b6_ts_ceiling_light4,3556,726272
1241,par_b7_ch_lightbar4,6882,751232
1241,par_b7_Chi_huge_window2,3626,758400
1241,par_B7_Chi_Noodle2,3629,761792
1241,par_b7_hall_boxlightA2,2533,766912
1241,par_B8_Sew_Lamp2,3145,842880
1241,par_B8_Wall_Light2,3513,845568
1241,par_b9_th1_window2,6092,858496
1242,Par_B12_Chr_ColumnLight1,8823,98304
1242,Par_B12_Sen_SpeakLamp1,3166,99968
1242,par_b11_chandelier3,1965,511872
1242,par_b11_ecb_liquor3,3847,520512
1242,Par_B12_Chr_ColumnLight2,8824,539840
1242,Par_B12_Sen_SpeakLamp2,3171,567616
1242,par_b3_gun_LiqDisplayB3,2163,623936
1242,par_b3_gun_mosaic2,2530,624320
1242,par_b3_gun_mosaic3,2531,624704
1242,par_ceilinglights3,2304,674112
1242,par_ceilinglights3,2304,674112
1242,par_exitsign2,2333,675456
1242,par_b5_gls_HI_lg2,5294,684416
1242,par_b5_gls_HI_lg3,5295,684672
1242,par_b5_gls_lg2,4037,685184
1242,par_b5_gls_lg3,4038,685440
1242,par_b5_gls_md2,4034,685696
1242,par_b5_gls_sml2,4031,686208
1242,par_b5_gls_sml3,4032,686464
1242,par_b6_sbwy_lightsoff3,4224,721152
1242,par_b6_sbwy_lightsoff3,4224,721152
1242,par_b7_hall_boxlightA2,2533,766912
1242,par_b8_pooltable_lights2,2226,834176
1243,par_b3_window_dst1,7950,167680
1243,par_b3_us_slidingdoor1,6865,212032
1243,par_b12_stained_glass2,3456,228416
1243,par_b7_Lib_RoofGlass1,7117,230016
1243,par_b7_Lib_TallSecGlass1,8534,230784
1243,par_B7_Lib_Clock1,7108,232576
1243,par_b9_th1_window1,2480,254336
1243,par_b11_ecb_liquor3,3847,520512
1243,Par_B12_Chr_ColumnLight2,8824,539840
1243,Par_B12_Chr_ColumnLight3,8825,540288
1243,Par_B12_Sen_SpeakLamp2,3171,567616
1243,par_b13_int_highwindow3,2023,587328
1243,par_b3_gun_LiqDisplayB3,2163,623936
1243,par_b3_window_dst2,7951,650240
1243,par_b3_window_dst4,2464,650816
1243,par_ceilinglights3,2304,674112
1243,par_exitsign3,2334,675712
1243,par_b5_bldg_wndw_dst3,7904,681472
1243,par_b5_gls_HI_initial13,5292,683840
1243,par_b5_gls_HI_initial3,16334,684224
1243,par_b5_gls_md2,4034,685696
1243,par_b5_gls_sml3,4032,686464
1243,par_b6_5_window_gls2,5461,708480
1243,par_b6_5_window_gls3,5462,708736
1243,par_b6_5_window_gls5,5464,709312
1243,par_b6_sbwy_lightsoff3,4224,721152
1243,par_b6_ts_ceiling_light4,3556,726272
1243,par_b6_us_falling_glass2,8856,737152
1243,par_b7_ch_lightbar4,6882,751232
1243,par_b7_hall_boxlightA2,2533,766912
1243,par_b7_hall_boxlightA3,2534,767232
1243,par_b7_hall_boxlightB3,2537,767744
1243,par_B7_Lib_Clock2,7109,776256
1243,par_B7_Lib_Clock3,7110,776640
1243,par_b7_Lib_RoofGlass2,7118,777664
1243,par_b7_Lib_RoofGlass3,7119,778112
1243,par_b7_Lib_TallSecGlass2,8535,779968
1243,par_b7_Lib_TallSecGlass3,8536,780416
1243,par_b7_loft_window3,2208,793216
1243,par_b8_bottle_dst3,6128,816256
1243,par_B8_Sew_Lamp3,3146,843264
1243,par_B8_Wall_Light3,3514,845952
1243,par_b8_wineglass_dst4,6134,847680
1243,obj_trashbag_lrg_md2,2691,2118272
1244,obj_bf_armleg_lt1,2305,105216
1244,obj_detpack_lt4,15432,2184640
1245,obj_bf_armleg_lt1,2305,105216
1245,Par_B12_Sen_Paintings2,6813,560960
1245,Par_B3_Gun_WallMask2,2539,627008
1246,obj_bf_armleg_lt2,2306,416832
1246,Detpack_Pickup,16248,2311360
1247,obj_bf_armleg_lt2,2306,416832
1247,Par_B12_Sen_Paintings2,6813,560960
1247,Par_B3_Gun_WallMask2,2539,627008
1248,obj_bf_armleg_lt3,2307,417024
1248,Detpack_Pickup,16248,2311360
1249,obj_bf_armleg_lt3,2307,417024
1250,Par_B12_Sen_Paintings1,6812,100416
1250,Par_B3_Gun_WallMask1,2538,169792
1250,obj_bf_armleg_hy3,2315,416384
1250,obj_bf_armleg_hy4,2316,416576
1250,obj_bf_armleg_lt4,2308,417216
1250,obj_footrest_lt2,8894,2139264
1251,obj_bf_armleg_lt4,2308,417216
1252,obj_bf_armleg_hy1,2313,143360
1253,obj_bf_armleg_hy1,2313,143360
1254,obj_bf_armleg_hy1,2313,143360
1254,obj_bf_torso_hy4,2328,418624
1254,obj_bf_torso_lt3,2319,419200
1254,obj_bf_torso_md4,2324,420224
1255,obj_bf_torso_lt1,2317,143616
1255,obj_bf_armleg_hy2,2314,416192
1255,obj_bf_torso_hy3,2327,418304
1255,obj_bf_torso_md3,2323,419968
1255,par_b4_couch_sml4,8804,655040
1255,par_b4_couch_sml5,8805,655360
1255,obj_mtl_hollow_hy2,2366,686976
1255,obj_mtl_hollow_md2,2363,688320
1255,obj_mtl_hollow_md3,2364,688640
1255,obj_footrest_md5,8892,2140416
1255,obj_hel_mtl_hollow_hy2,6947,2146688
1255,obj_hel_mtl_hollow_md2,6944,2148032
1255,obj_hel_mtl_hollow_md3,6945,2148352
1255,obj_detpack_hy4,15424,2184000
1255,obj_mtl_keystnbox_md2,3299,2204288
1255,obj_mtl_keystnbox_md3,3300,2204736
1255,obj_mtl_barrel_md3,3311,2210432
1255,obj_Imp_riotshield_hy2,6975,2373184
1255,obj_Imp_riotshield_md2,6972,2374848
1255,obj_Imp_riotshield_md3,6973,2375104
1255,obj_mtl_riotshield_hy2,6966,2375616
1255,obj_mtl_riotshield_md2,6963,2376832
1255,obj_mtl_riotshield_md3,6964,2377088
1256,obj_bf_armleg_hy2,2314,416192
1257,obj_bf_torso_hy1,2325,105408
1257,obj_bf_torso_md1,2321,135872
1257,obj_bf_torso_lt1,2317,143616
1257,obj_bf_armleg_hy3,2315,416384
1257,obj_bf_armleg_hy4,2316,416576
1257,obj_bf_torso_hy3,2327,418304
1257,obj_bf_torso_lt2,2318,418944
1257,obj_bf_torso_lt4,2320,419456
1257,obj_bf_torso_md3,2323,419968
1258,obj_bf_torso_lt1,2317,143616
1258,obj_bf_torso_hy3,2327,418304
1258,obj_bf_torso_lt2,2318,418944
1258,obj_bf_torso_lt4,2320,419456
1258,obj_bf_torso_md3,2323,419968
1258,obj_detpack_lt4,15432,2184640
1259,par_b5_rooftopdoor,3651,189312
1259,obj_bf_torso_hy2,2326,417984
1259,obj_bf_torso_md2,2322,419712
1259,obj_mtl_hollow_hy1,2365,686720
1259,PAR_B5_VentDstr03,6711,701568
1259,obj_hel_mtl_hollow_hy1,6946,2146432
1259,obj_mtl_keystnbox_hy1,3301,2202048
1259,obj_mtl_keystnbox_hy2,3302,2202368
1259,obj_mtl_keystnbox_hy3,3303,2202688
1259,obj_mtl_keystnbox_md1,3298,2203840
1259,obj_Imp_riotshield_hy1,6974,2372864
1259,obj_mtl_riotshield_hy1,6965,2375424
1260,par_xraymachine1,2329,283072
1261,obj_blt_shtgn_shl_hy1,2345,2223936
1261,obj_blt_shtgn_shl_hy4,2348,2224704
1261,obj_blt_shtgn_shl_lt1,2335,2225216
1261,obj_blt_shtgn_shl_md2,2341,2226368
1261,obj_blt_shtgn_shl_md4,2343,2226752
1262,par_xraymachine2,2330,688960
1263,par_xraymachine3,2331,689216
1264,obj_blt_shtgn_shl_lt1,2335,2225216
1264,obj_blt_shtgn_shl_lt2,2336,2225408
1264,obj_blt_shtgn_shl_lt4,2338,2225728
1264,obj_blt_shtgn_shl_md2,2341,2226368
1265,obj_blt_shtgn_shl_hy2,2346,2224192
1265,obj_blt_shtgn_shl_hy5,2349,2224960
1265,obj_blt_shtgn_shl_lt2,2336,2225408
1265,obj_blt_shtgn_shl_lt3,2337,2225600
1265,obj_blt_shtgn_shl_md1,2340,2226112
1266,obj_blt_shtgn_shl_hy2,2346,2224192
1266,obj_blt_shtgn_shl_lt3,2337,2225600
1266,obj_blt_shtgn_shl_lt4,2338,2225728
1266,obj_blt_shtgn_shl_md1,2340,2226112
1267,obj_blt_shtgn_shl_hy3,2347,2224448
1267,obj_blt_shtgn_shl_hy5,2349,2224960
1267,obj_blt_shtgn_shl_lt4,2338,2225728
1267,obj_blt_shtgn_shl_lt5,2339,2225920
1267,obj_blt_shtgn_shl_md3,2342,2226560
1268,obj_blt_shtgn_shl_lt5,2339,2225920
1268,obj_blt_shtgn_shl_md3,2342,2226560
1268,obj_blt_shtgn_shl_md5,2344,2227008
1269,obj_blt_shtgn_shl_hy1,2345,2223936
1269,obj_blt_shtgn_shl_hy3,2347,2224448
1269,obj_blt_shtgn_shl_hy4,2348,2224704
1269,obj_blt_shtgn_shl_hy4,2348,2224704
1269,obj_blt_shtgn_shl_md1,2340,2226112
1269,obj_blt_shtgn_shl_md4,2343,2226752
1269,obj_blt_shtgn_shl_md5,2344,2227008
1270,obj_blt_shtgn_shl_hy2,2346,2224192
1270,obj_blt_shtgn_shl_md2,2341,2226368
1270,obj_blt_shtgn_shl_md5,2344,2227008
1271,obj_blt_shtgn_shl_hy2,2346,2224192
1271,obj_blt_shtgn_shl_hy5,2349,2224960
1271,obj_blt_shtgn_shl_md3,2342,2226560
1271,obj_blt_shtgn_shl_md4,2343,2226752
1271,obj_blt_shtgn_shl_md5,2344,2227008
1272,obj_blt_shtgn_shl_hy1,2345,2223936
1272,obj_blt_shtgn_shl_hy3,2347,2224448
1272,obj_blt_shtgn_shl_hy4,2348,2224704
1272,obj_blt_shtgn_shl_hy5,2349,2224960
1273,obj_blt_shtgn_shl_hy2,2346,2224192
1273,obj_blt_shtgn_shl_hy4,2348,2224704
1274,par_b12_ts_tvthrown1st1,9210,45632
1274,par_b9_mt_kleiglights1,6060,91200
1274,par_b12_ts_earlytv_single1,7433,92736
1274,par_b13_lamppost_noglass1,15433,108928
1274,par_b6_ts_hanginglamp1,6037,204544
1274,par_b6_us_tv1,6868,212288
1274,par_b7_ch_lightube1,6930,236416
1274,par_b13_lamppost1,7772,239872
1274,par_b10_junglegym3,7013,502208
1274,Par_B12_Chr_AltarRailing1,8816,537344
1274,par_b12_ts_tvthrown1st3,9212,552448
1274,par_b12_ts_tvthrown1st6,9227,553856
1274,par_b12_ts_earlytv_single3,7435,573504
1274,par_b12_ts_retro_tv1,7197,574912
1274,Par_B3_Gun_Stove02,8229,625088
1274,Par_B3_Gun_Stove04,8231,626368
1274,Par_B5_Hel_ACunitA2,6935,675968
1274,Par_B5_Hel_ACunitA3,6936,676672
1274,par_b6_us_tv2,6869,741120
1274,par_b7_ch_stool_mtl1,7425,754432
1274,par_b7_ch_stool_mtl4,7428,755200
1274,Par_B7_Loft_Sink02,3709,790720
1274,par_b8_electrical_box1,2784,828480
1274,par_b8_hanging_lights1,2803,832192
1274,par_b9_mt_kleiglights4,6063,852800
1274,obj_fire_extshr_hy1,2350,2191040
1274,obj_b4_weldingtank_hy3,8864,2233664
1274,obj_b4_weldingtank_md4,8870,2235968
1274,Girder_Imp_Slice_Lt03,16288,2391168
1275,par_b12_oc_metal_railing1,3403,94592
1275,obj_subwaysign_hy1,7921,145472
1275,Par_B3_Gun_Tables01,8246,153088
1275,par_b7_ch_gates1,7190,236928
1275,par_b12_altar_railing1,3395,534016
1275,Par_B12_Chr_AltarRailing2,8817,537920
1275,Par_B3_Gun_Tables03,8248,635584
1275,obj_b6_us_ashtray_lt2,7396,2149568
1275,obj_b6_us_ashtray_md2,7400,2150144
1275,obj_fire_extshr_hy1,2350,2191040
1275,obj_mtl_pipe_lrg_hy1,2450,2205184
1275,obj_mtl_pipe_lrg_md3,2455,2207296
1275,obj_b4_weldingtank_hy1,8862,2233280
1275,obj_b4_weldingtank_lt4,8875,2234816
1275,obj_b4_weldingtank_md5,8871,2236160
1276,par_b10_junglegym3,7013,502208
1276,par_b12_altar_railing2,3396,534400
1276,Par_B12_Chr_AltarRailing1,8816,537344
1276,Par_B12_Chr_AltarRailing3,8818,538496
1276,obj_b6_us_ashtray_lt4,7398,2149824
1276,obj_b6_us_ashtray_md4,7402,2150528
1276,obj_fire_extshr_hy2,2351,2191296
1276,obj_mtl_pipe_lrg_lt4,2459,2206592
